[2026-04-01T10:49:31.658Z] GET http://localhost:8767/ → 200 (5ms, 113287B)
[2026-04-01T12:39:37.457Z] GET https://fonts.gstatic.com/s/bricolagegrotesque/v9/3y9K6as8bTXq_nANBjzKo3IeZx8z6up5BeSl9D4dj_x9PpZBMlGIInHWVyNJ.woff2 → 200 (1ms, 76868B)
[2026-04-01T12:39:37.457Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, 31340B)
[2026-04-01T12:39:37.457Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Hp2ywxg089UriCZOIHTWEBlw.woff2 → 200 (1ms, 62556B)
[2026-04-01T12:44:38.011Z] GET https://shaojie66.github.io/claude-code-course/ → 200 (?ms, 115837B)
[2026-04-01T12:44:38.014Z] GET https://fonts.googleapis.com/css2?family=Bricolage+Grotesque:opsz,wght@12..96,400;12..96,600;12..96,700;12..96,800&family=DM+Sans:ital,opsz,wght@0,9..40,300;0,9..40,400;0,9..40,500;0,9..40,600;0,9..40,700;1,9..40,400;1,9..40,500&family=JetBrains+Mono:wght@400;500;600&display=swap → 200 (?ms, 19418B)
[2026-04-01T12:44:38.015Z] GET https://shaojie66.github.io/claude-code-course/styles.css → 200 (?ms, 39537B)
[2026-04-01T12:44:38.015Z] GET https://shaojie66.github.io/claude-code-course/main.js → 200 (?ms, 21757B)
[2026-04-01T12:44:38.030Z] GET https://fonts.gstatic.com/s/bricolagegrotesque/v9/3y9K6as8bTXq_nANBjzKo3IeZx8z6up5BeSl9D4dj_x9PpZBMlGIInHWVyNJ.woff2 → 200 (?ms, ?B)
[2026-04-01T12:44:38.030Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Hp2ywxg089UriCZOIHTWEBlw.woff2 → 200 (?ms, ?B)
[2026-04-01T12:44:38.030Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, ?B)
[2026-04-01T12:45:12.235Z] GET https://shaojie66.github.io/claude-code-course/ → 200 (1ms, 115837B)
[2026-04-01T12:45:12.238Z] GET https://fonts.googleapis.com/css2?family=Bricolage+Grotesque:opsz,wght@12..96,400;12..96,600;12..96,700;12..96,800&family=DM+Sans:ital,opsz,wght@0,9..40,300;0,9..40,400;0,9..40,500;0,9..40,600;0,9..40,700;1,9..40,400;1,9..40,500&family=JetBrains+Mono:wght@400;500;600&display=swap → 200 (1ms, 19418B)
[2026-04-01T12:45:12.239Z] GET https://shaojie66.github.io/claude-code-course/styles.css → 200 (?ms, 39537B)
[2026-04-01T12:45:12.239Z] GET https://shaojie66.github.io/claude-code-course/main.js → 200 (?ms, 21757B)
[2026-04-01T12:45:12.253Z] GET https://fonts.gstatic.com/s/bricolagegrotesque/v9/3y9K6as8bTXq_nANBjzKo3IeZx8z6up5BeSl9D4dj_x9PpZBMlGIInHWVyNJ.woff2 → 200 (?ms, ?B)
[2026-04-01T12:45:12.253Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Hp2ywxg089UriCZOIHTWEBlw.woff2 → 200 (?ms, ?B)
[2026-04-01T12:45:12.253Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, ?B)
[2026-04-01T12:45:16.227Z] GET https://shaojie66.github.io/claude-code-course/ → 200 (1ms, 115837B)
[2026-04-01T12:45:16.230Z] GET https://fonts.googleapis.com/css2?family=Bricolage+Grotesque:opsz,wght@12..96,400;12..96,600;12..96,700;12..96,800&family=DM+Sans:ital,opsz,wght@0,9..40,300;0,9..40,400;0,9..40,500;0,9..40,600;0,9..40,700;1,9..40,400;1,9..40,500&family=JetBrains+Mono:wght@400;500;600&display=swap → 200 (?ms, 19418B)
[2026-04-01T12:45:16.230Z] GET https://shaojie66.github.io/claude-code-course/styles.css → 200 (?ms, 39537B)
[2026-04-01T12:45:16.231Z] GET https://shaojie66.github.io/claude-code-course/main.js → 200 (?ms, 21757B)
[2026-04-01T12:45:16.246Z] GET https://fonts.gstatic.com/s/bricolagegrotesque/v9/3y9K6as8bTXq_nANBjzKo3IeZx8z6up5BeSl9D4dj_x9PpZBMlGIInHWVyNJ.woff2 → 200 (?ms, ?B)
[2026-04-01T12:45:16.247Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Hp2ywxg089UriCZOIHTWEBlw.woff2 → 200 (?ms, ?B)
[2026-04-01T12:45:16.247Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, ?B)
[2026-04-01T12:45:43.635Z] GET https://shaojie66.github.io/claude-code-course/ → 200 (1ms, 115837B)
[2026-04-01T12:45:43.639Z] GET https://fonts.googleapis.com/css2?family=Bricolage+Grotesque:opsz,wght@12..96,400;12..96,600;12..96,700;12..96,800&family=DM+Sans:ital,opsz,wght@0,9..40,300;0,9..40,400;0,9..40,500;0,9..40,600;0,9..40,700;1,9..40,400;1,9..40,500&family=JetBrains+Mono:wght@400;500;600&display=swap → 200 (?ms, 19418B)
[2026-04-01T12:45:43.639Z] GET https://shaojie66.github.io/claude-code-course/styles.css → 200 (?ms, 39537B)
[2026-04-01T12:45:43.639Z] GET https://shaojie66.github.io/claude-code-course/main.js → 200 (?ms, 21757B)
[2026-04-01T12:45:43.655Z] GET https://fonts.gstatic.com/s/bricolagegrotesque/v9/3y9K6as8bTXq_nANBjzKo3IeZx8z6up5BeSl9D4dj_x9PpZBMlGIInHWVyNJ.woff2 → 200 (?ms, ?B)
[2026-04-01T12:45:43.655Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Hp2ywxg089UriCZOIHTWEBlw.woff2 → 200 (?ms, ?B)
[2026-04-01T12:45:43.656Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, ?B)
[2026-04-01T12:45:48.334Z] GET https://shaojie66.github.io/claude-code-course/ → 200 (1ms, 115837B)
[2026-04-01T12:45:48.337Z] GET https://fonts.googleapis.com/css2?family=Bricolage+Grotesque:opsz,wght@12..96,400;12..96,600;12..96,700;12..96,800&family=DM+Sans:ital,opsz,wght@0,9..40,300;0,9..40,400;0,9..40,500;0,9..40,600;0,9..40,700;1,9..40,400;1,9..40,500&family=JetBrains+Mono:wght@400;500;600&display=swap → 200 (1ms, 19418B)
[2026-04-01T12:45:48.338Z] GET https://shaojie66.github.io/claude-code-course/styles.css → 200 (?ms, 39537B)
[2026-04-01T12:45:48.338Z] GET https://shaojie66.github.io/claude-code-course/main.js → 200 (?ms, 21757B)
[2026-04-01T12:45:48.352Z] GET https://fonts.gstatic.com/s/bricolagegrotesque/v9/3y9K6as8bTXq_nANBjzKo3IeZx8z6up5BeSl9D4dj_x9PpZBMlGIInHWVyNJ.woff2 → 200 (?ms, ?B)
[2026-04-01T12:45:48.352Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Hp2ywxg089UriCZOIHTWEBlw.woff2 → 200 (?ms, ?B)
[2026-04-01T12:45:48.352Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, ?B)
[2026-04-01T12:46:37.919Z] GET http://localhost:8777/ → pending (?ms, ?B)
[2026-04-01T12:46:37.958Z] GET http://localhost:8770/ → 200 (1ms, 115837B)
[2026-04-01T12:46:37.986Z] GET https://fonts.googleapis.com/css2?family=Bricolage+Grotesque:opsz,wght@12..96,400;12..96,600;12..96,700;12..96,800&family=DM+Sans:ital,opsz,wght@0,9..40,300;0,9..40,400;0,9..40,500;0,9..40,600;0,9..40,700;1,9..40,400;1,9..40,500&family=JetBrains+Mono:wght@400;500;600&display=swap → 200 (?ms, 19418B)
[2026-04-01T12:46:37.986Z] GET http://localhost:8770/styles.css → 200 (?ms, 39537B)
[2026-04-01T12:46:37.986Z] GET http://localhost:8770/main.js → 200 (6ms, 21757B)
[2026-04-01T12:46:38.023Z] GET https://fonts.gstatic.com/s/bricolagegrotesque/v9/3y9K6as8bTXq_nANBjzKo3IeZx8z6up5BeSl9D4dj_x9PpZBMlGIInHWVyNJ.woff2 → 200 (1ms, 76868B)
[2026-04-01T12:46:38.023Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, 31340B)
[2026-04-01T12:46:38.023Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Hp2ywxg089UriCZOIHTWEBlw.woff2 → 200 (1ms, 62556B)
[2026-04-01T12:46:42.736Z] GET http://localhost:8770/ → 200 (?ms, 115837B)
[2026-04-01T12:46:42.739Z] GET https://fonts.googleapis.com/css2?family=Bricolage+Grotesque:opsz,wght@12..96,400;12..96,600;12..96,700;12..96,800&family=DM+Sans:ital,opsz,wght@0,9..40,300;0,9..40,400;0,9..40,500;0,9..40,600;0,9..40,700;1,9..40,400;1,9..40,500&family=JetBrains+Mono:wght@400;500;600&display=swap → 200 (?ms, 19418B)
[2026-04-01T12:46:42.739Z] GET http://localhost:8770/styles.css → 200 (?ms, 39537B)
[2026-04-01T12:46:42.739Z] GET http://localhost:8770/main.js → 200 (?ms, 21757B)
[2026-04-01T12:46:42.754Z] GET https://fonts.gstatic.com/s/bricolagegrotesque/v9/3y9K6as8bTXq_nANBjzKo3IeZx8z6up5BeSl9D4dj_x9PpZBMlGIInHWVyNJ.woff2 → 200 (?ms, ?B)
[2026-04-01T12:46:42.754Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Hp2ywxg089UriCZOIHTWEBlw.woff2 → 200 (?ms, ?B)
[2026-04-01T12:46:42.754Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, ?B)
[2026-04-01T12:47:11.412Z] GET http://localhost:8770/ → 200 (?ms, 115837B)
[2026-04-01T12:47:11.415Z] GET https://fonts.googleapis.com/css2?family=Bricolage+Grotesque:opsz,wght@12..96,400;12..96,600;12..96,700;12..96,800&family=DM+Sans:ital,opsz,wght@0,9..40,300;0,9..40,400;0,9..40,500;0,9..40,600;0,9..40,700;1,9..40,400;1,9..40,500&family=JetBrains+Mono:wght@400;500;600&display=swap → 200 (?ms, 19418B)
[2026-04-01T12:47:11.415Z] GET http://localhost:8770/styles.css → 200 (?ms, 39537B)
[2026-04-01T12:47:11.416Z] GET http://localhost:8770/main.js → 200 (?ms, 21757B)
[2026-04-01T12:47:11.433Z] GET https://fonts.gstatic.com/s/bricolagegrotesque/v9/3y9K6as8bTXq_nANBjzKo3IeZx8z6up5BeSl9D4dj_x9PpZBMlGIInHWVyNJ.woff2 → 200 (?ms, ?B)
[2026-04-01T12:47:11.433Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Hp2ywxg089UriCZOIHTWEBlw.woff2 → 200 (?ms, ?B)
[2026-04-01T12:47:11.433Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, ?B)
[2026-04-01T12:47:16.395Z] GET http://localhost:8770/ → 200 (1ms, 115837B)
[2026-04-01T12:47:16.398Z] GET https://fonts.googleapis.com/css2?family=Bricolage+Grotesque:opsz,wght@12..96,400;12..96,600;12..96,700;12..96,800&family=DM+Sans:ital,opsz,wght@0,9..40,300;0,9..40,400;0,9..40,500;0,9..40,600;0,9..40,700;1,9..40,400;1,9..40,500&family=JetBrains+Mono:wght@400;500;600&display=swap → 200 (?ms, 19418B)
[2026-04-01T12:47:16.398Z] GET http://localhost:8770/styles.css → 200 (?ms, 39537B)
[2026-04-01T12:47:16.398Z] GET http://localhost:8770/main.js → 200 (1ms, 21757B)
[2026-04-01T12:47:16.413Z] GET https://fonts.gstatic.com/s/bricolagegrotesque/v9/3y9K6as8bTXq_nANBjzKo3IeZx8z6up5BeSl9D4dj_x9PpZBMlGIInHWVyNJ.woff2 → 200 (?ms, ?B)
[2026-04-01T12:47:16.413Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Hp2ywxg089UriCZOIHTWEBlw.woff2 → 200 (?ms, ?B)
[2026-04-01T12:47:16.413Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, ?B)
[2026-04-01T12:47:25.508Z] GET http://localhost:8770/ → 200 (?ms, 115837B)
[2026-04-01T12:47:25.511Z] GET https://fonts.googleapis.com/css2?family=Bricolage+Grotesque:opsz,wght@12..96,400;12..96,600;12..96,700;12..96,800&family=DM+Sans:ital,opsz,wght@0,9..40,300;0,9..40,400;0,9..40,500;0,9..40,600;0,9..40,700;1,9..40,400;1,9..40,500&family=JetBrains+Mono:wght@400;500;600&display=swap → 200 (?ms, 19418B)
[2026-04-01T12:47:25.511Z] GET http://localhost:8770/styles.css → 200 (?ms, 39537B)
[2026-04-01T12:47:25.511Z] GET http://localhost:8770/main.js → 200 (?ms, 21757B)
[2026-04-01T12:47:25.525Z] GET https://fonts.gstatic.com/s/bricolagegrotesque/v9/3y9K6as8bTXq_nANBjzKo3IeZx8z6up5BeSl9D4dj_x9PpZBMlGIInHWVyNJ.woff2 → 200 (?ms, ?B)
[2026-04-01T12:47:25.526Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Hp2ywxg089UriCZOIHTWEBlw.woff2 → 200 (?ms, ?B)
[2026-04-01T12:47:25.526Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, ?B)
[2026-04-01T12:48:00.240Z] GET http://localhost:8770/ → 200 (1ms, 115837B)
[2026-04-01T12:48:00.244Z] GET https://fonts.googleapis.com/css2?family=Bricolage+Grotesque:opsz,wght@12..96,400;12..96,600;12..96,700;12..96,800&family=DM+Sans:ital,opsz,wght@0,9..40,300;0,9..40,400;0,9..40,500;0,9..40,600;0,9..40,700;1,9..40,400;1,9..40,500&family=JetBrains+Mono:wght@400;500;600&display=swap → 200 (?ms, 19418B)
[2026-04-01T12:48:00.244Z] GET http://localhost:8770/styles.css → 200 (?ms, 39537B)
[2026-04-01T12:48:00.244Z] GET http://localhost:8770/main.js → 200 (?ms, 21757B)
[2026-04-01T12:48:00.259Z] GET https://fonts.gstatic.com/s/bricolagegrotesque/v9/3y9K6as8bTXq_nANBjzKo3IeZx8z6up5BeSl9D4dj_x9PpZBMlGIInHWVyNJ.woff2 → 200 (?ms, ?B)
[2026-04-01T12:48:00.259Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Hp2ywxg089UriCZOIHTWEBlw.woff2 → 200 (?ms, ?B)
[2026-04-01T12:48:00.259Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, ?B)
